date,sku_id,sku_name,quantity_sold,price,category,promotion_flag
6/17/2025,BREAD_LOAF,Bread Loaf,28,1.12,Bakery,FALSE
6/17/2025,BEANS_410G,Baked Beans 410g,5,1.67,Canned Food,FALSE
6/17/2025,PILCHARDS_155G,Pilchards 155g,7,2.01,Canned Food,FALSE
6/17/2025,AIRTIME_5,Airtime $5,35,5.45,Utility,FALSE
6/17/2025,ELECTRICITY_10,Electricity $10,44,11.15,Utility,FALSE
6/18/2025,MEALIE_2KG,Mealie Meal 2KG,12,2.25,Staple,TRUE
6/18/2025,MEALIE_10KG,Mealie Meal 10KG,12,8.83,Staple,FALSE
6/18/2025,RICE_5KG,Rice 5KG,16,8.41,Staple,TRUE
6/18/2025,COOKOIL_2LT,Cooking Oil 2L,15,3.81,Staple,FALSE
6/18/2025,SUGAR_2KG,Sugar 2KG,21,2.4,Staple,FALSE
6/18/2025,SALT_1KG,Salt 1KG,15,1.12,Staple,TRUE
6/18/2025,COKE_500ML,Coke 500ml,18,1.09,Beverage,FALSE
6/18/2025,MAZOE_1LT,Mazoe Orange 1L,20,2.77,Beverage,FALSE
6/18/2025,TEA_250G,Tea Leaves 250g,22,3.25,Beverage,FALSE
6/18/2025,MILK_1LT,Long-life Milk 1L,16,1.98,Beverage,FALSE
6/18/2025,SOAP_100G,Bathing Soap 100g,8,0.88,Household,TRUE
6/18/2025,DETERGENT_500G,Washing Powder 500g,9,2.79,Household,FALSE
6/18/2025,CANDLES_6PK,Candles 6-pack,12,1.66,Household,FALSE
6/18/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.97,Personal Care,FALSE
6/18/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,3.84,Personal Care,FALSE
6/18/2025,BISCUITS_200G,Biscuits 200g,13,1.35,Snack,FALSE
6/18/2025,MAPUTI_100G,Maputi 100g,13,0.56,Snack,FALSE
6/18/2025,BREAD_LOAF,Bread Loaf,24,1.13,Bakery,FALSE
6/18/2025,BEANS_410G,Baked Beans 410g,5,1.64,Canned Food,FALSE
6/18/2025,PILCHARDS_155G,Pilchards 155g,4,2.02,Canned Food,FALSE
6/18/2025,AIRTIME_5,Airtime $5,30,5.44,Utility,FALSE
6/18/2025,ELECTRICITY_10,Electricity $10,32,10.87,Utility,FALSE
6/19/2025,MEALIE_2KG,Mealie Meal 2KG,14,2.18,Staple,FALSE
6/19/2025,MEALIE_10KG,Mealie Meal 10KG,14,8.81,Staple,TRUE
6/19/2025,RICE_5KG,Rice 5KG,13,8.36,Staple,FALSE
6/19/2025,COOKOIL_2LT,Cooking Oil 2L,12,3.84,Staple,TRUE
6/19/2025,SUGAR_2KG,Sugar 2KG,18,2.4,Staple,FALSE
6/19/2025,SALT_1KG,Salt 1KG,12,1.12,Staple,FALSE
6/19/2025,COKE_500ML,Coke 500ml,21,1.12,Beverage,FALSE
6/19/2025,MAZOE_1LT,Mazoe Orange 1L,23,2.75,Beverage,FALSE
6/19/2025,TEA_250G,Tea Leaves 250g,28,3.31,Beverage,FALSE
6/19/2025,MILK_1LT,Long-life Milk 1L,21,2.01,Beverage,FALSE
6/19/2025,SOAP_100G,Bathing Soap 100g,7,0.87,Household,FALSE
6/19/2025,DETERGENT_500G,Washing Powder 500g,7,2.81,Household,FALSE
6/19/2025,CANDLES_6PK,Candles 6-pack,9,1.68,Household,FALSE
6/19/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.97,Personal Care,TRUE
6/19/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,3.91,Personal Care,FALSE
6/19/2025,BISCUITS_200G,Biscuits 200g,13,1.33,Snack,FALSE
6/19/2025,MAPUTI_100G,Maputi 100g,11,0.54,Snack,FALSE
6/19/2025,BREAD_LOAF,Bread Loaf,22,1.08,Bakery,FALSE
6/19/2025,BEANS_410G,Baked Beans 410g,5,1.65,Canned Food,FALSE
6/19/2025,PILCHARDS_155G,Pilchards 155g,5,1.96,Canned Food,TRUE
6/19/2025,AIRTIME_5,Airtime $5,30,5.58,Utility,TRUE
6/19/2025,ELECTRICITY_10,Electricity $10,41,11.14,Utility,FALSE
6/20/2025,MEALIE_2KG,Mealie Meal 2KG,17,2.24,Staple,FALSE
6/20/2025,MEALIE_10KG,Mealie Meal 10KG,23,8.92,Staple,FALSE
6/20/2025,RICE_5KG,Rice 5KG,19,8.44,Staple,FALSE
6/20/2025,COOKOIL_2LT,Cooking Oil 2L,18,3.91,Staple,FALSE
6/20/2025,SUGAR_2KG,Sugar 2KG,25,2.4,Staple,FALSE
6/20/2025,SALT_1KG,Salt 1KG,23,1.12,Staple,FALSE
6/20/2025,COKE_500ML,Coke 500ml,27,1.09,Beverage,TRUE
6/20/2025,MAZOE_1LT,Mazoe Orange 1L,31,2.71,Beverage,FALSE
6/20/2025,TEA_250G,Tea Leaves 250g,33,3.34,Beverage,FALSE
6/20/2025,MILK_1LT,Long-life Milk 1L,28,1.99,Beverage,FALSE
6/20/2025,SOAP_100G,Bathing Soap 100g,11,0.87,Household,FALSE
6/20/2025,DETERGENT_500G,Washing Powder 500g,9,2.71,Household,FALSE
6/20/2025,CANDLES_6PK,Candles 6-pack,19,1.63,Household,FALSE
6/20/2025,TOOTHPASTE_100G,Toothpaste 100g,7,1.95,Personal Care,FALSE
6/20/2025,SANITARY_10PK,Sanitary Pads 10-pack,8,3.81,Personal Care,FALSE
6/20/2025,BISCUITS_200G,Biscuits 200g,16,1.33,Snack,FALSE
6/20/2025,MAPUTI_100G,Maputi 100g,14,0.54,Snack,FALSE
6/20/2025,BREAD_LOAF,Bread Loaf,29,1.11,Bakery,FALSE
6/20/2025,BEANS_410G,Baked Beans 410g,7,1.65,Canned Food,FALSE
6/20/2025,PILCHARDS_155G,Pilchards 155g,10,2,Canned Food,FALSE
6/20/2025,AIRTIME_5,Airtime $5,34,5.47,Utility,FALSE
6/20/2025,ELECTRICITY_10,Electricity $10,53,10.9,Utility,FALSE
6/21/2025,MEALIE_2KG,Mealie Meal 2KG,17,2.24,Staple,TRUE
6/21/2025,MEALIE_10KG,Mealie Meal 10KG,19,8.78,Staple,FALSE
6/21/2025,RICE_5KG,Rice 5KG,21,8.33,Staple,FALSE
6/21/2025,COOKOIL_2LT,Cooking Oil 2L,19,3.84,Staple,FALSE
6/21/2025,SUGAR_2KG,Sugar 2KG,28,2.46,Staple,FALSE
6/21/2025,SALT_1KG,Salt 1KG,21,1.12,Staple,FALSE
6/21/2025,COKE_500ML,Coke 500ml,33,1.12,Beverage,FALSE
6/21/2025,MAZOE_1LT,Mazoe Orange 1L,22,2.72,Beverage,FALSE
6/21/2025,TEA_250G,Tea Leaves 250g,40,3.26,Beverage,FALSE
6/21/2025,MILK_1LT,Long-life Milk 1L,30,1.99,Beverage,FALSE
6/21/2025,SOAP_100G,Bathing Soap 100g,12,0.87,Household,FALSE
6/21/2025,DETERGENT_500G,Washing Powder 500g,12,2.73,Household,TRUE
6/21/2025,CANDLES_6PK,Candles 6-pack,16,1.67,Household,FALSE
6/21/2025,TOOTHPASTE_100G,Toothpaste 100g,6,2.02,Personal Care,FALSE
6/21/2025,SANITARY_10PK,Sanitary Pads 10-pack,6,3.88,Personal Care,TRUE
6/21/2025,BISCUITS_200G,Biscuits 200g,16,1.34,Snack,TRUE
6/21/2025,MAPUTI_100G,Maputi 100g,15,0.56,Snack,TRUE
6/21/2025,BREAD_LOAF,Bread Loaf,40,1.08,Bakery,FALSE
6/21/2025,BEANS_410G,Baked Beans 410g,8,1.64,Canned Food,TRUE
6/21/2025,PILCHARDS_155G,Pilchards 155g,6,1.97,Canned Food,FALSE
6/21/2025,AIRTIME_5,Airtime $5,39,5.5,Utility,TRUE
6/21/2025,ELECTRICITY_10,Electricity $10,50,10.9,Utility,FALSE
6/22/2025,MEALIE_2KG,Mealie Meal 2KG,16,2.24,Staple,FALSE
6/22/2025,MEALIE_10KG,Mealie Meal 10KG,14,8.76,Staple,FALSE
6/22/2025,RICE_5KG,Rice 5KG,17,8.17,Staple,FALSE
6/22/2025,COOKOIL_2LT,Cooking Oil 2L,15,3.92,Staple,FALSE
6/22/2025,SUGAR_2KG,Sugar 2KG,18,2.43,Staple,FALSE
6/22/2025,SALT_1KG,Salt 1KG,13,1.11,Staple,TRUE
6/22/2025,COKE_500ML,Coke 500ml,20,1.09,Beverage,FALSE
6/22/2025,MAZOE_1LT,Mazoe Orange 1L,18,2.77,Beverage,FALSE
6/22/2025,TEA_250G,Tea Leaves 250g,27,3.27,Beverage,FALSE
6/22/2025,MILK_1LT,Long-life Milk 1L,23,1.96,Beverage,FALSE
6/22/2025,SOAP_100G,Bathing Soap 100g,9,0.89,Household,FALSE
6/22/2025,DETERGENT_500G,Washing Powder 500g,9,2.75,Household,TRUE
6/22/2025,CANDLES_6PK,Candles 6-pack,11,1.64,Household,FALSE
6/22/2025,TOOTHPASTE_100G,Toothpaste 100g,4,2,Personal Care,FALSE
6/22/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,3.79,Personal Care,FALSE
6/22/2025,BISCUITS_200G,Biscuits 200g,13,1.32,Snack,TRUE
6/22/2025,MAPUTI_100G,Maputi 100g,14,0.56,Snack,FALSE
6/22/2025,BREAD_LOAF,Bread Loaf,22,1.12,Bakery,FALSE
6/22/2025,BEANS_410G,Baked Beans 410g,5,1.67,Canned Food,FALSE
6/22/2025,PILCHARDS_155G,Pilchards 155g,5,1.95,Canned Food,FALSE
6/22/2025,AIRTIME_5,Airtime $5,27,5.63,Utility,FALSE
6/22/2025,ELECTRICITY_10,Electricity $10,45,11.13,Utility,FALSE
6/23/2025,MEALIE_2KG,Mealie Meal 2KG,13,2.24,Staple,TRUE
6/23/2025,MEALIE_10KG,Mealie Meal 10KG,14,8.89,Staple,FALSE
6/23/2025,RICE_5KG,Rice 5KG,16,8.29,Staple,TRUE
6/23/2025,COOKOIL_2LT,Cooking Oil 2L,14,3.93,Staple,FALSE
6/23/2025,SUGAR_2KG,Sugar 2KG,17,2.44,Staple,FALSE
6/23/2025,SALT_1KG,Salt 1KG,13,1.1,Staple,TRUE
6/23/2025,COKE_500ML,Coke 500ml,22,1.09,Beverage,FALSE
6/23/2025,MAZOE_1LT,Mazoe Orange 1L,16,2.74,Beverage,FALSE
6/23/2025,TEA_250G,Tea Leaves 250g,32,3.26,Beverage,FALSE
6/23/2025,MILK_1LT,Long-life Milk 1L,18,1.95,Beverage,FALSE
6/23/2025,SOAP_100G,Bathing Soap 100g,8,0.88,Household,FALSE
6/23/2025,DETERGENT_500G,Washing Powder 500g,9,2.78,Household,FALSE
6/23/2025,CANDLES_6PK,Candles 6-pack,10,1.66,Household,TRUE
6/23/2025,TOOTHPASTE_100G,Toothpaste 100g,5,2.01,Personal Care,FALSE
6/23/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,3.94,Personal Care,TRUE
6/23/2025,BISCUITS_200G,Biscuits 200g,13,1.31,Snack,TRUE
6/23/2025,MAPUTI_100G,Maputi 100g,13,0.55,Snack,FALSE
6/23/2025,BREAD_LOAF,Bread Loaf,20,1.11,Bakery,FALSE
6/23/2025,BEANS_410G,Baked Beans 410g,5,1.66,Canned Food,FALSE
6/23/2025,PILCHARDS_155G,Pilchards 155g,5,1.96,Canned Food,FALSE
6/23/2025,AIRTIME_5,Airtime $5,33,5.62,Utility,FALSE
6/23/2025,ELECTRICITY_10,Electricity $10,38,10.92,Utility,FALSE
6/24/2025,MEALIE_2KG,Mealie Meal 2KG,17,2.21,Staple,FALSE
6/24/2025,MEALIE_10KG,Mealie Meal 10KG,12,8.76,Staple,FALSE
6/24/2025,RICE_5KG,Rice 5KG,15,8.27,Staple,FALSE
6/24/2025,COOKOIL_2LT,Cooking Oil 2L,13,3.79,Staple,FALSE
6/24/2025,SUGAR_2KG,Sugar 2KG,21,2.47,Staple,TRUE
6/24/2025,SALT_1KG,Salt 1KG,15,1.08,Staple,FALSE
6/24/2025,COKE_500ML,Coke 500ml,19,1.11,Beverage,TRUE
6/24/2025,MAZOE_1LT,Mazoe Orange 1L,23,2.8,Beverage,FALSE
6/24/2025,TEA_250G,Tea Leaves 250g,29,3.33,Beverage,FALSE
6/24/2025,MILK_1LT,Long-life Milk 1L,16,2.01,Beverage,FALSE
6/24/2025,SOAP_100G,Bathing Soap 100g,8,0.87,Household,FALSE
6/24/2025,DETERGENT_500G,Washing Powder 500g,8,2.81,Household,FALSE
6/24/2025,CANDLES_6PK,Candles 6-pack,10,1.63,Household,FALSE
6/24/2025,TOOTHPASTE_100G,Toothpaste 100g,4,1.98,Personal Care,FALSE
6/24/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,3.9,Personal Care,FALSE
6/24/2025,BISCUITS_200G,Biscuits 200g,12,1.31,Snack,TRUE
6/24/2025,MAPUTI_100G,Maputi 100g,9,0.54,Snack,TRUE
6/24/2025,BREAD_LOAF,Bread Loaf,22,1.09,Bakery,FALSE
6/24/2025,BEANS_410G,Baked Beans 410g,5,1.63,Canned Food,FALSE
6/24/2025,PILCHARDS_155G,Pilchards 155g,6,1.98,Canned Food,TRUE
6/24/2025,AIRTIME_5,Airtime $5,31,5.55,Utility,FALSE
6/24/2025,ELECTRICITY_10,Electricity $10,37,10.84,Utility,TRUE
6/25/2025,MEALIE_2KG,Mealie Meal 2KG,17,2.18,Staple,FALSE
6/25/2025,MEALIE_10KG,Mealie Meal 10KG,14,8.67,Staple,FALSE
6/25/2025,RICE_5KG,Rice 5KG,17,8.12,Staple,FALSE
6/25/2025,COOKOIL_2LT,Cooking Oil 2L,15,3.8,Staple,FALSE
6/25/2025,SUGAR_2KG,Sugar 2KG,15,2.45,Staple,FALSE
6/25/2025,SALT_1KG,Salt 1KG,12,1.12,Staple,TRUE
6/25/2025,COKE_500ML,Coke 500ml,17,1.09,Beverage,FALSE
6/25/2025,MAZOE_1LT,Mazoe Orange 1L,17,2.73,Beverage,FALSE
6/25/2025,TEA_250G,Tea Leaves 250g,33,3.32,Beverage,TRUE
6/25/2025,MILK_1LT,Long-life Milk 1L,20,1.97,Beverage,FALSE
6/25/2025,SOAP_100G,Bathing Soap 100g,7,0.87,Household,TRUE
6/25/2025,DETERGENT_500G,Washing Powder 500g,8,2.78,Household,FALSE
6/25/2025,CANDLES_6PK,Candles 6-pack,11,1.63,Household,FALSE
6/25/2025,TOOTHPASTE_100G,Toothpaste 100g,4,1.97,Personal Care,FALSE
6/25/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,3.79,Personal Care,TRUE
6/25/2025,BISCUITS_200G,Biscuits 200g,12,1.35,Snack,TRUE
6/25/2025,MAPUTI_100G,Maputi 100g,10,0.56,Snack,TRUE
6/25/2025,BREAD_LOAF,Bread Loaf,29,1.11,Bakery,FALSE
6/25/2025,BEANS_410G,Baked Beans 410g,5,1.67,Canned Food,FALSE
6/25/2025,PILCHARDS_155G,Pilchards 155g,4,1.99,Canned Food,FALSE
6/25/2025,AIRTIME_5,Airtime $5,28,5.62,Utility,FALSE
6/25/2025,ELECTRICITY_10,Electricity $10,32,10.98,Utility,TRUE
6/26/2025,MEALIE_2KG,Mealie Meal 2KG,13,2.19,Staple,FALSE
6/26/2025,MEALIE_10KG,Mealie Meal 10KG,13,8.84,Staple,TRUE
6/26/2025,RICE_5KG,Rice 5KG,17,8.35,Staple,FALSE
6/26/2025,COOKOIL_2LT,Cooking Oil 2L,16,3.81,Staple,FALSE
6/26/2025,SUGAR_2KG,Sugar 2KG,20,2.47,Staple,FALSE
6/26/2025,SALT_1KG,Salt 1KG,17,1.1,Staple,FALSE
6/26/2025,COKE_500ML,Coke 500ml,22,1.1,Beverage,FALSE
6/26/2025,MAZOE_1LT,Mazoe Orange 1L,23,2.74,Beverage,FALSE
6/26/2025,TEA_250G,Tea Leaves 250g,27,3.33,Beverage,TRUE
6/26/2025,MILK_1LT,Long-life Milk 1L,19,1.96,Beverage,FALSE
6/26/2025,SOAP_100G,Bathing Soap 100g,8,0.87,Household,FALSE
6/26/2025,DETERGENT_500G,Washing Powder 500g,6,2.74,Household,TRUE
6/26/2025,CANDLES_6PK,Candles 6-pack,11,1.69,Household,FALSE
6/26/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.96,Personal Care,FALSE
6/26/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,3.85,Personal Care,FALSE
6/26/2025,BISCUITS_200G,Biscuits 200g,11,1.31,Snack,FALSE
6/26/2025,MAPUTI_100G,Maputi 100g,13,0.56,Snack,TRUE
6/26/2025,BREAD_LOAF,Bread Loaf,23,1.12,Bakery,FALSE
6/26/2025,BEANS_410G,Baked Beans 410g,5,1.63,Canned Food,FALSE
6/26/2025,PILCHARDS_155G,Pilchards 155g,4,1.95,Canned Food,FALSE
6/26/2025,AIRTIME_5,Airtime $5,31,5.49,Utility,TRUE
6/26/2025,ELECTRICITY_10,Electricity $10,44,10.92,Utility,FALSE
6/27/2025,MEALIE_2KG,Mealie Meal 2KG,22,2.19,Staple,FALSE
6/27/2025,MEALIE_10KG,Mealie Meal 10KG,23,8.88,Staple,FALSE
6/27/2025,RICE_5KG,Rice 5KG,18,8.19,Staple,TRUE
6/27/2025,COOKOIL_2LT,Cooking Oil 2L,18,3.81,Staple,FALSE
6/27/2025,SUGAR_2KG,Sugar 2KG,29,2.44,Staple,FALSE
6/27/2025,SALT_1KG,Salt 1KG,23,1.1,Staple,FALSE
6/27/2025,COKE_500ML,Coke 500ml,24,1.11,Beverage,FALSE
6/27/2025,MAZOE_1LT,Mazoe Orange 1L,30,2.77,Beverage,FALSE
6/27/2025,TEA_250G,Tea Leaves 250g,43,3.25,Beverage,FALSE
6/27/2025,MILK_1LT,Long-life Milk 1L,25,2,Beverage,FALSE
6/27/2025,SOAP_100G,Bathing Soap 100g,12,0.88,Household,FALSE
6/27/2025,DETERGENT_500G,Washing Powder 500g,10,2.81,Household,FALSE
6/27/2025,CANDLES_6PK,Candles 6-pack,15,1.64,Household,FALSE
6/27/2025,TOOTHPASTE_100G,Toothpaste 100g,7,1.97,Personal Care,FALSE
6/27/2025,SANITARY_10PK,Sanitary Pads 10-pack,7,3.91,Personal Care,FALSE
6/27/2025,BISCUITS_200G,Biscuits 200g,16,1.31,Snack,FALSE
6/27/2025,MAPUTI_100G,Maputi 100g,17,0.55,Snack,TRUE
6/27/2025,BREAD_LOAF,Bread Loaf,41,1.11,Bakery,FALSE
6/27/2025,BEANS_410G,Baked Beans 410g,8,1.67,Canned Food,FALSE
6/27/2025,PILCHARDS_155G,Pilchards 155g,7,1.98,Canned Food,FALSE
6/27/2025,AIRTIME_5,Airtime $5,43,5.53,Utility,FALSE
6/27/2025,ELECTRICITY_10,Electricity $10,46,11.2,Utility,FALSE
6/28/2025,MEALIE_2KG,Mealie Meal 2KG,21,2.17,Staple,FALSE
6/28/2025,MEALIE_10KG,Mealie Meal 10KG,22,8.9,Staple,FALSE
6/28/2025,RICE_5KG,Rice 5KG,20,8.13,Staple,TRUE
6/28/2025,COOKOIL_2LT,Cooking Oil 2L,20,3.8,Staple,FALSE
6/28/2025,SUGAR_2KG,Sugar 2KG,30,2.39,Staple,FALSE
6/28/2025,SALT_1KG,Salt 1KG,21,1.13,Staple,FALSE
6/28/2025,COKE_500ML,Coke 500ml,29,1.08,Beverage,FALSE
6/28/2025,MAZOE_1LT,Mazoe Orange 1L,31,2.73,Beverage,TRUE
6/28/2025,TEA_250G,Tea Leaves 250g,43,3.31,Beverage,FALSE
6/28/2025,MILK_1LT,Long-life Milk 1L,25,1.99,Beverage,FALSE
6/28/2025,SOAP_100G,Bathing Soap 100g,11,0.87,Household,FALSE
6/28/2025,DETERGENT_500G,Washing Powder 500g,10,2.72,Household,FALSE
6/28/2025,CANDLES_6PK,Candles 6-pack,13,1.69,Household,TRUE
6/28/2025,TOOTHPASTE_100G,Toothpaste 100g,6,1.97,Personal Care,FALSE
6/28/2025,SANITARY_10PK,Sanitary Pads 10-pack,6,3.91,Personal Care,FALSE
6/28/2025,BISCUITS_200G,Biscuits 200g,15,1.32,Snack,FALSE
6/28/2025,MAPUTI_100G,Maputi 100g,18,0.55,Snack,FALSE
6/28/2025,BREAD_LOAF,Bread Loaf,34,1.11,Bakery,FALSE
6/28/2025,BEANS_410G,Baked Beans 410g,6,1.65,Canned Food,TRUE
6/28/2025,PILCHARDS_155G,Pilchards 155g,8,1.96,Canned Food,FALSE
6/28/2025,AIRTIME_5,Airtime $5,39,5.51,Utility,FALSE
6/28/2025,ELECTRICITY_10,Electricity $10,48,10.86,Utility,TRUE
6/29/2025,MEALIE_2KG,Mealie Meal 2KG,14,2.2,Staple,FALSE
6/29/2025,MEALIE_10KG,Mealie Meal 10KG,17,8.8,Staple,FALSE
6/29/2025,RICE_5KG,Rice 5KG,15,8.12,Staple,FALSE
6/29/2025,COOKOIL_2LT,Cooking Oil 2L,14,3.89,Staple,FALSE
6/29/2025,SUGAR_2KG,Sugar 2KG,16,2.39,Staple,FALSE
6/29/2025,SALT_1KG,Salt 1KG,14,1.1,Staple,FALSE
6/29/2025,COKE_500ML,Coke 500ml,16,1.1,Beverage,FALSE
6/29/2025,MAZOE_1LT,Mazoe Orange 1L,16,2.78,Beverage,TRUE
6/29/2025,TEA_250G,Tea Leaves 250g,28,3.3,Beverage,FALSE
6/29/2025,MILK_1LT,Long-life Milk 1L,21,1.98,Beverage,FALSE
6/29/2025,SOAP_100G,Bathing Soap 100g,9,0.87,Household,FALSE
6/29/2025,DETERGENT_500G,Washing Powder 500g,6,2.75,Household,FALSE
6/29/2025,CANDLES_6PK,Candles 6-pack,11,1.64,Household,FALSE
6/29/2025,TOOTHPASTE_100G,Toothpaste 100g,4,1.97,Personal Care,FALSE
6/29/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,3.92,Personal Care,FALSE
6/29/2025,BISCUITS_200G,Biscuits 200g,10,1.34,Snack,FALSE
6/29/2025,MAPUTI_100G,Maputi 100g,13,0.55,Snack,FALSE
6/29/2025,BREAD_LOAF,Bread Loaf,28,1.09,Bakery,TRUE
6/29/2025,BEANS_410G,Baked Beans 410g,6,1.63,Canned Food,FALSE
6/29/2025,PILCHARDS_155G,Pilchards 155g,6,1.95,Canned Food,FALSE
6/29/2025,AIRTIME_5,Airtime $5,34,5.41,Utility,FALSE
6/29/2025,ELECTRICITY_10,Electricity $10,46,10.97,Utility,FALSE
6/30/2025,MEALIE_2KG,Mealie Meal 2KG,25,2.2,Staple,FALSE
6/30/2025,MEALIE_10KG,Mealie Meal 10KG,20,8.89,Staple,FALSE
6/30/2025,RICE_5KG,Rice 5KG,19,8.14,Staple,TRUE
6/30/2025,COOKOIL_2LT,Cooking Oil 2L,23,3.83,Staple,FALSE
6/30/2025,SUGAR_2KG,Sugar 2KG,35,2.41,Staple,FALSE
6/30/2025,SALT_1KG,Salt 1KG,22,1.1,Staple,TRUE
6/30/2025,COKE_500ML,Coke 500ml,30,1.12,Beverage,FALSE
6/30/2025,MAZOE_1LT,Mazoe Orange 1L,26,2.75,Beverage,FALSE
6/30/2025,TEA_250G,Tea Leaves 250g,37,3.38,Beverage,FALSE
6/30/2025,MILK_1LT,Long-life Milk 1L,31,2,Beverage,FALSE
6/30/2025,SOAP_100G,Bathing Soap 100g,13,0.87,Household,TRUE
6/30/2025,DETERGENT_500G,Washing Powder 500g,11,2.8,Household,FALSE
6/30/2025,CANDLES_6PK,Candles 6-pack,17,1.67,Household,FALSE
6/30/2025,TOOTHPASTE_100G,Toothpaste 100g,7,1.95,Personal Care,FALSE
6/30/2025,SANITARY_10PK,Sanitary Pads 10-pack,6,3.81,Personal Care,TRUE
6/30/2025,BISCUITS_200G,Biscuits 200g,20,1.34,Snack,FALSE
6/30/2025,MAPUTI_100G,Maputi 100g,16,0.55,Snack,FALSE
6/30/2025,BREAD_LOAF,Bread Loaf,34,1.1,Bakery,TRUE
6/30/2025,BEANS_410G,Baked Beans 410g,10,1.66,Canned Food,FALSE
6/30/2025,PILCHARDS_155G,Pilchards 155g,7,1.98,Canned Food,FALSE
6/30/2025,AIRTIME_5,Airtime $5,42,5.49,Utility,FALSE
6/30/2025,ELECTRICITY_10,Electricity $10,50,10.83,Utility,FALSE
7/1/2025,MEALIE_2KG,Mealie Meal 2KG,12,2.3,Staple,FALSE
7/1/2025,MEALIE_10KG,Mealie Meal 10KG,12,8.92,Staple,FALSE
7/1/2025,RICE_5KG,Rice 5KG,13,8.33,Staple,FALSE
7/1/2025,COOKOIL_2LT,Cooking Oil 2L,15,3.91,Staple,FALSE
7/1/2025,SUGAR_2KG,Sugar 2KG,21,2.52,Staple,TRUE
7/1/2025,SALT_1KG,Salt 1KG,15,1.11,Staple,TRUE
7/1/2025,COKE_500ML,Coke 500ml,23,1.13,Beverage,TRUE
7/1/2025,MAZOE_1LT,Mazoe Orange 1L,19,2.83,Beverage,FALSE
7/1/2025,TEA_250G,Tea Leaves 250g,23,3.35,Beverage,FALSE
7/1/2025,MILK_1LT,Long-life Milk 1L,21,2.04,Beverage,FALSE
7/1/2025,SOAP_100G,Bathing Soap 100g,6,0.92,Household,FALSE
7/1/2025,DETERGENT_500G,Washing Powder 500g,6,2.85,Household,FALSE
7/1/2025,CANDLES_6PK,Candles 6-pack,12,1.71,Household,FALSE
7/1/2025,TOOTHPASTE_100G,Toothpaste 100g,5,2,Personal Care,FALSE
7/1/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,3.95,Personal Care,FALSE
7/1/2025,BISCUITS_200G,Biscuits 200g,10,1.35,Snack,TRUE
7/1/2025,MAPUTI_100G,Maputi 100g,12,0.56,Snack,FALSE
7/1/2025,BREAD_LOAF,Bread Loaf,25,1.1,Bakery,FALSE
7/1/2025,BEANS_410G,Baked Beans 410g,4,1.66,Canned Food,FALSE
7/1/2025,PILCHARDS_155G,Pilchards 155g,6,2.02,Canned Food,TRUE
7/1/2025,AIRTIME_5,Airtime $5,35,5.61,Utility,FALSE
7/1/2025,ELECTRICITY_10,Electricity $10,41,11.32,Utility,FALSE
7/2/2025,MEALIE_2KG,Mealie Meal 2KG,12,2.22,Staple,FALSE
7/2/2025,MEALIE_10KG,Mealie Meal 10KG,16,8.85,Staple,FALSE
7/2/2025,RICE_5KG,Rice 5KG,13,8.32,Staple,FALSE
7/2/2025,COOKOIL_2LT,Cooking Oil 2L,16,3.86,Staple,FALSE
7/2/2025,SUGAR_2KG,Sugar 2KG,18,2.47,Staple,FALSE
7/2/2025,SALT_1KG,Salt 1KG,17,1.15,Staple,FALSE
7/2/2025,COKE_500ML,Coke 500ml,23,1.14,Beverage,FALSE
7/2/2025,MAZOE_1LT,Mazoe Orange 1L,18,2.84,Beverage,TRUE
7/2/2025,TEA_250G,Tea Leaves 250g,28,3.41,Beverage,FALSE
7/2/2025,MILK_1LT,Long-life Milk 1L,17,2,Beverage,TRUE
7/2/2025,SOAP_100G,Bathing Soap 100g,6,0.92,Household,FALSE
7/2/2025,DETERGENT_500G,Washing Powder 500g,9,2.79,Household,FALSE
7/2/2025,CANDLES_6PK,Candles 6-pack,11,1.69,Household,FALSE
7/2/2025,TOOTHPASTE_100G,Toothpaste 100g,5,2.03,Personal Care,TRUE
7/2/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,3.92,Personal Care,FALSE
7/2/2025,BISCUITS_200G,Biscuits 200g,13,1.36,Snack,TRUE
7/2/2025,MAPUTI_100G,Maputi 100g,13,0.56,Snack,FALSE
7/2/2025,BREAD_LOAF,Bread Loaf,25,1.13,Bakery,FALSE
7/2/2025,BEANS_410G,Baked Beans 410g,6,1.72,Canned Food,FALSE
7/2/2025,PILCHARDS_155G,Pilchards 155g,4,2.02,Canned Food,FALSE
7/2/2025,AIRTIME_5,Airtime $5,30,5.62,Utility,FALSE
7/2/2025,ELECTRICITY_10,Electricity $10,44,11.04,Utility,FALSE
